disease_id,disease_name,symptom_id,symptom_name
DIS374,Filariasis,SYM0524,scrotal swelling
DIS374,Filariasis,SYM0557,recurrent infections
DIS374,Filariasis,SYM1010,elephantiasis
DIS375,Leishmaniasis,SYM0027,fever
DIS375,Leishmaniasis,SYM0064,weight loss
DIS375,Leishmaniasis,SYM0931,enlarged spleen
DIS375,Leishmaniasis,SYM0389,enlarged liver
DIS375,Leishmaniasis,SYM0378,anaemia
DIS375,Leishmaniasis,SYM0010,fatigue
DIS375,Leishmaniasis,SYM1011,skin sores
DIS376,Kala-azar,SYM0013,prolonged fever
DIS376,Kala-azar,SYM0064,weight loss
DIS376,Kala-azar,SYM1012,splenomegaly
DIS376,Kala-azar,SYM1013,hepatomegaly
DIS376,Kala-azar,SYM0378,anaemia
DIS376,Kala-azar,SYM0015,weakness
DIS376,Kala-azar,SYM0446,darkening of skin
DIS377,SARS,SYM0008,high fever
DIS377,SARS,SYM0011,dry cough
DIS377,SARS,SYM0034,shortness of breath
DIS377,SARS,SYM0010,fatigue
DIS377,SARS,SYM0073,muscle aches
DIS377,SARS,SYM0029,diarrhoea
DIS377,SARS,SYM0007,headache
DIS378,MERS,SYM0027,fever
DIS378,MERS,SYM0006,cough
DIS378,MERS,SYM0034,shortness of breath
DIS378,MERS,SYM1014,pneumonia
DIS378,MERS,SYM0029,diarrhoea
DIS378,MERS,SYM1015,renal failure
DIS378,MERS,SYM0010,fatigue
DIS379,Anthrax,SYM1016,skin lesion
DIS379,Anthrax,SYM0027,fever
DIS379,Anthrax,SYM0077,swollen lymph nodes
DIS379,Anthrax,SYM0613,difficulty breathing
DIS379,Anthrax,SYM0021,nausea
DIS379,Anthrax,SYM0030,vomiting
DIS379,Anthrax,SYM0059,chest pain
DIS380,Plague,SYM0027,fever
DIS380,Plague,SYM0012,chills
DIS380,Plague,SYM0015,weakness
DIS380,Plague,SYM0077,swollen lymph nodes
DIS380,Plague,SYM0007,headache
DIS380,Plague,SYM0034,shortness of breath
DIS380,Plague,SYM0109,coughing blood
DIS381,Anaphylaxis,SYM0293,hives
DIS381,Anaphylaxis,SYM0284,itching
DIS381,Anaphylaxis,SYM0101,swelling
DIS381,Anaphylaxis,SYM0034,shortness of breath
DIS381,Anaphylaxis,SYM1017,hypotension
DIS381,Anaphylaxis,SYM0090,rapid heartbeat
DIS381,Anaphylaxis,SYM0132,loss of consciousness
DIS382,Acute Poisoning,SYM0021,nausea
DIS382,Acute Poisoning,SYM0030,vomiting
DIS382,Acute Poisoning,SYM0045,confusion
DIS382,Acute Poisoning,SYM0131,seizures
DIS382,Acute Poisoning,SYM0156,altered consciousness
DIS382,Acute Poisoning,SYM1018,respiratory depression
DIS382,Acute Poisoning,SYM1019,miosis
DIS383,Near Drowning,SYM0392,coughing
DIS383,Near Drowning,SYM0030,vomiting
DIS383,Near Drowning,SYM0156,altered consciousness
DIS383,Near Drowning,SYM0034,shortness of breath
DIS383,Near Drowning,SYM0400,cyanosis
DIS383,Near Drowning,SYM1020,hypothermia
DIS383,Near Drowning,SYM0059,chest pain
DIS384,Severe Burns,SYM1021,burn injury
DIS384,Severe Burns,SYM0248,pain
DIS384,Severe Burns,SYM0290,blistering
DIS384,Severe Burns,SYM1022,charred skin
DIS384,Severe Burns,SYM1023,shock
DIS384,Severe Burns,SYM0174,breathing difficulty
DIS384,Severe Burns,SYM1024,fluid loss
DIS385,Major Trauma,SYM0248,pain
DIS385,Major Trauma,SYM0932,bleeding
DIS385,Major Trauma,SYM0101,swelling
DIS385,Major Trauma,SYM0250,deformity
DIS385,Major Trauma,SYM0156,altered consciousness
DIS385,Major Trauma,SYM1017,hypotension
DIS385,Major Trauma,SYM1025,tachycardia
DIS386,Overdose,SYM0156,altered consciousness
DIS386,Overdose,SYM1018,respiratory depression
DIS386,Overdose,SYM0131,seizures
DIS386,Overdose,SYM0030,vomiting
DIS386,Overdose,SYM1017,hypotension
DIS386,Overdose,SYM0400,cyanosis
DIS386,Overdose,SYM1026,bradycardia
DIS387,Electric Shock,SYM1027,burns
DIS387,Electric Shock,SYM0022,muscle pain
DIS387,Electric Shock,SYM1028,cardiac arrhythmia
DIS387,Electric Shock,SYM0131,seizures
DIS387,Electric Shock,SYM0132,loss of consciousness
DIS387,Electric Shock,SYM1029,respiratory arrest
DIS387,Electric Shock,SYM0045,confusion
DIS388,Smoke Inhalation,SYM0392,coughing
DIS388,Smoke Inhalation,SYM0125,hoarseness
DIS388,Smoke Inhalation,SYM0034,shortness of breath
DIS388,Smoke Inhalation,SYM1030,soot in mouth
DIS388,Smoke Inhalation,SYM1031,facial burns
DIS388,Smoke Inhalation,SYM0045,confusion
DIS388,Smoke Inhalation,SYM0400,cyanosis
DIS389,Hypertensive Emergency,SYM0023,severe headache
DIS389,Hypertensive Emergency,SYM0083,blurred vision
DIS389,Hypertensive Emergency,SYM0059,chest pain
DIS389,Hypertensive Emergency,SYM0034,shortness of breath
DIS389,Hypertensive Emergency,SYM0045,confusion
DIS389,Hypertensive Emergency,SYM0021,nausea
DIS389,Hypertensive Emergency,SYM0052,back pain
DIS390,Diabetic Ketoacidosis,SYM0435,excessive thirst
DIS390,Diabetic Ketoacidosis,SYM0436,frequent urination
DIS390,Diabetic Ketoacidosis,SYM0021,nausea
DIS390,Diabetic Ketoacidosis,SYM0030,vomiting
DIS390,Diabetic Ketoacidosis,SYM0014,abdominal pain
DIS390,Diabetic Ketoacidosis,SYM0437,fruity breath
DIS390,Diabetic Ketoacidosis,SYM0045,confusion
DIS391,Hypoglycaemic Crisis,SYM0020,sweating
DIS391,Hypoglycaemic Crisis,SYM0811,trembling
DIS391,Hypoglycaemic Crisis,SYM0085,palpitations
DIS391,Hypoglycaemic Crisis,SYM0045,confusion
DIS391,Hypoglycaemic Crisis,SYM1032,hunger
DIS391,Hypoglycaemic Crisis,SYM0057,pale skin
DIS391,Hypoglycaemic Crisis,SYM0132,loss of consciousness
DIS392,Status Epilepticus,SYM1033,prolonged seizures
DIS392,Status Epilepticus,SYM0132,loss of consciousness
DIS392,Status Epilepticus,SYM0604,muscle jerking
DIS392,Status Epilepticus,SYM1034,tongue biting
DIS392,Status Epilepticus,SYM0544,incontinence
DIS392,Status Epilepticus,SYM1035,post-ictal confusion
DIS392,Status Epilepticus,SYM0654,respiratory distress
DIS393,Acute Abdomen,SYM0373,severe abdominal pain
DIS393,Acute Abdomen,SYM1036,rigidity
DIS393,Acute Abdomen,SYM1037,rebound tenderness
DIS393,Acute Abdomen,SYM0027,fever
DIS393,Acute Abdomen,SYM0030,vomiting
DIS393,Acute Abdomen,SYM0021,nausea
DIS393,Acute Abdomen,SYM1038,distension
DIS394,Acute Coronary Syndrome,SYM0059,chest pain
DIS394,Acute Coronary Syndrome,SYM0034,shortness of breath
DIS394,Acute Coronary Syndrome,SYM0020,sweating
DIS394,Acute Coronary Syndrome,SYM0021,nausea
DIS394,Acute Coronary Syndrome,SYM0086,jaw pain
DIS394,Acute Coronary Syndrome,SYM0243,arm pain
DIS394,Acute Coronary Syndrome,SYM0085,palpitations
DIS395,Septic Shock,SYM0008,high fever
DIS395,Septic Shock,SYM1017,hypotension
DIS395,Septic Shock,SYM0068,rapid breathing
DIS395,Septic Shock,SYM0045,confusion
DIS395,Septic Shock,SYM1039,reduced urine
DIS395,Septic Shock,SYM0071,cold clammy skin
DIS395,Septic Shock,SYM1025,tachycardia
DIS396,Respiratory Failure,SYM0432,severe shortness of breath
DIS396,Respiratory Failure,SYM0400,cyanosis
DIS396,Respiratory Failure,SYM0045,confusion
DIS396,Respiratory Failure,SYM0068,rapid breathing
DIS396,Respiratory Failure,SYM1040,low oxygen
DIS396,Respiratory Failure,SYM0434,laboured breathing
DIS396,Respiratory Failure,SYM0010,fatigue
DIS397,Heat Exhaustion,SYM1041,heavy sweating
DIS397,Heat Exhaustion,SYM1042,cool pale skin
DIS397,Heat Exhaustion,SYM0035,dizziness
DIS397,Heat Exhaustion,SYM0021,nausea
DIS397,Heat Exhaustion,SYM0007,headache
DIS397,Heat Exhaustion,SYM0185,muscle cramps
DIS397,Heat Exhaustion,SYM0010,fatigue
DIS398,Hypothermia,SYM1043,shivering
DIS398,Hypothermia,SYM1044,cold skin
DIS398,Hypothermia,SYM0045,confusion
DIS398,Hypothermia,SYM0183,slurred speech
DIS398,Hypothermia,SYM1045,slow breathing
DIS398,Hypothermia,SYM0010,fatigue
DIS398,Hypothermia,SYM1046,loss of coordination
DIS399,Eclampsia,SYM0131,seizures
DIS399,Eclampsia,SYM0471,high blood pressure
DIS399,Eclampsia,SYM0023,severe headache
DIS399,Eclampsia,SYM0083,blurred vision
DIS399,Eclampsia,SYM0014,abdominal pain
DIS399,Eclampsia,SYM0045,confusion
DIS399,Eclampsia,SYM0101,swelling
DIS400,Haemorrhagic Shock,SYM1047,massive bleeding
DIS400,Haemorrhagic Shock,SYM1017,hypotension
DIS400,Haemorrhagic Shock,SYM1025,tachycardia
DIS400,Haemorrhagic Shock,SYM0057,pale skin
DIS400,Haemorrhagic Shock,SYM0045,confusion
DIS400,Haemorrhagic Shock,SYM1039,reduced urine
DIS400,Haemorrhagic Shock,SYM1048,cold extremities
DIS401,Food Poisoning,SYM0021,nausea
DIS401,Food Poisoning,SYM0030,vomiting
DIS401,Food Poisoning,SYM0029,diarrhoea
DIS401,Food Poisoning,SYM0031,stomach cramps
DIS401,Food Poisoning,SYM0027,fever
DIS401,Food Poisoning,SYM0015,weakness
DIS401,Food Poisoning,SYM0032,dehydration
DIS402,Altitude Sickness,SYM0007,headache
DIS402,Altitude Sickness,SYM0021,nausea
DIS402,Altitude Sickness,SYM0035,dizziness
DIS402,Altitude Sickness,SYM0010,fatigue
DIS402,Altitude Sickness,SYM0034,shortness of breath
DIS402,Altitude Sickness,SYM0030,vomiting
DIS402,Altitude Sickness,SYM1049,insomnia
DIS403,Jet Lag,SYM0010,fatigue
DIS403,Jet Lag,SYM1049,insomnia
DIS403,Jet Lag,SYM0411,difficulty concentrating
DIS403,Jet Lag,SYM0056,mood changes
DIS403,Jet Lag,SYM0007,headache
DIS403,Jet Lag,SYM1050,stomach upset
DIS403,Jet Lag,SYM1051,general malaise
DIS404,Chronic Fatigue Syndrome,SYM0433,extreme fatigue
DIS404,Chronic Fatigue Syndrome,SYM1052,post-exertional malaise
DIS404,Chronic Fatigue Syndrome,SYM0602,sleep problems
DIS404,Chronic Fatigue Syndrome,SYM0791,cognitive impairment
DIS404,Chronic Fatigue Syndrome,SYM0022,muscle pain
DIS404,Chronic Fatigue Syndrome,SYM1053,headaches
DIS404,Chronic Fatigue Syndrome,SYM0003,sore throat
DIS405,Fibromyalgia,SYM0983,widespread pain
DIS405,Fibromyalgia,SYM0010,fatigue
DIS405,Fibromyalgia,SYM0202,sleep disturbance
DIS405,Fibromyalgia,SYM0153,cognitive issues
DIS405,Fibromyalgia,SYM1053,headaches
DIS405,Fibromyalgia,SYM0050,depression
DIS405,Fibromyalgia,SYM1054,bowel problems
DIS406,Systemic Sclerosis,SYM0317,skin thickening
DIS406,Systemic Sclerosis,SYM0986,raynaud's phenomenon
DIS406,Systemic Sclerosis,SYM0356,heartburn
DIS406,Systemic Sclerosis,SYM0034,shortness of breath
DIS406,Systemic Sclerosis,SYM0025,joint pain
DIS406,Systemic Sclerosis,SYM0973,dry eyes
DIS406,Systemic Sclerosis,SYM0039,dry mouth
DIS407,Sarcoidosis,SYM0010,fatigue
DIS407,Sarcoidosis,SYM0034,shortness of breath
DIS407,Sarcoidosis,SYM0006,cough
DIS407,Sarcoidosis,SYM1055,skin nodules
DIS407,Sarcoidosis,SYM0429,eye problems
DIS407,Sarcoidosis,SYM0025,joint pain
DIS407,Sarcoidosis,SYM0027,fever
DIS408,Amyloidosis,SYM0010,fatigue
DIS408,Amyloidosis,SYM0064,weight loss
DIS408,Amyloidosis,SYM0101,swelling
DIS408,Amyloidosis,SYM0034,shortness of breath
DIS408,Amyloidosis,SYM0093,irregular heartbeat
DIS408,Amyloidosis,SYM0054,numbness
DIS408,Amyloidosis,SYM1056,enlarged tongue
DIS409,Wilson's Disease,SYM0946,liver disease
DIS409,Wilson's Disease,SYM0855,neurological symptoms
DIS409,Wilson's Disease,SYM1057,psychiatric symptoms
DIS409,Wilson's Disease,SYM1058,kayser-fleischer rings
DIS409,Wilson's Disease,SYM0142,tremors
DIS409,Wilson's Disease,SYM0757,difficulty speaking
DIS409,Wilson's Disease,SYM0075,jaundice
DIS410,Hereditary Haemochromatosis,SYM0010,fatigue
DIS410,Hereditary Haemochromatosis,SYM0025,joint pain
DIS410,Hereditary Haemochromatosis,SYM0014,abdominal pain
DIS410,Hereditary Haemochromatosis,SYM0945,diabetes
DIS410,Hereditary Haemochromatosis,SYM0947,heart problems
DIS410,Hereditary Haemochromatosis,SYM1059,bronze skin
DIS410,Hereditary Haemochromatosis,SYM0946,liver disease
DIS411,Sick Sinus Syndrome,SYM0035,dizziness
DIS411,Sick Sinus Syndrome,SYM0094,fainting
DIS411,Sick Sinus Syndrome,SYM0085,palpitations
DIS411,Sick Sinus Syndrome,SYM0059,chest pain
DIS411,Sick Sinus Syndrome,SYM0034,shortness of breath
DIS411,Sick Sinus Syndrome,SYM0010,fatigue
DIS411,Sick Sinus Syndrome,SYM1060,slow heartbeat
DIS412,Long QT Syndrome,SYM0085,palpitations
DIS412,Long QT Syndrome,SYM0094,fainting
DIS412,Long QT Syndrome,SYM0131,seizures
DIS412,Long QT Syndrome,SYM1061,sudden cardiac arrest
DIS412,Long QT Syndrome,SYM0035,dizziness
DIS412,Long QT Syndrome,SYM0034,shortness of breath
DIS412,Long QT Syndrome,SYM0090,rapid heartbeat
DIS413,Wolff-Parkinson-White Syndrome,SYM0085,palpitations
DIS413,Wolff-Parkinson-White Syndrome,SYM0035,dizziness
DIS413,Wolff-Parkinson-White Syndrome,SYM0034,shortness of breath
DIS413,Wolff-Parkinson-White Syndrome,SYM0094,fainting
DIS413,Wolff-Parkinson-White Syndrome,SYM0059,chest pain
DIS413,Wolff-Parkinson-White Syndrome,SYM0099,anxiety
DIS413,Wolff-Parkinson-White Syndrome,SYM0090,rapid heartbeat
DIS414,Cardiac Tamponade,SYM0059,chest pain
DIS414,Cardiac Tamponade,SYM0034,shortness of breath
DIS414,Cardiac Tamponade,SYM0090,rapid heartbeat
DIS414,Cardiac Tamponade,SYM0070,low blood pressure
DIS414,Cardiac Tamponade,SYM0035,dizziness
DIS414,Cardiac Tamponade,SYM0094,fainting
DIS414,Cardiac Tamponade,SYM1062,muffled heart sounds
DIS415,Vasovagal Syncope,SYM0094,fainting
DIS415,Vasovagal Syncope,SYM0035,dizziness
DIS415,Vasovagal Syncope,SYM0021,nausea
DIS415,Vasovagal Syncope,SYM0057,pale skin
DIS415,Vasovagal Syncope,SYM0020,sweating
DIS415,Vasovagal Syncope,SYM0663,tunnel vision
DIS415,Vasovagal Syncope,SYM0015,weakness
DIS416,Transverse Myelitis,SYM0015,weakness
DIS416,Transverse Myelitis,SYM1063,sensory disturbance
DIS416,Transverse Myelitis,SYM1064,bladder dysfunction
DIS416,Transverse Myelitis,SYM0248,pain
DIS416,Transverse Myelitis,SYM0081,paralysis
DIS416,Transverse Myelitis,SYM0174,breathing difficulty
DIS416,Transverse Myelitis,SYM0010,fatigue
DIS417,Normal Pressure Hydrocephalus,SYM1065,gait disturbance
DIS417,Normal Pressure Hydrocephalus,SYM0180,cognitive decline
DIS417,Normal Pressure Hydrocephalus,SYM0565,urinary incontinence
DIS417,Normal Pressure Hydrocephalus,SYM0058,balance problems
DIS417,Normal Pressure Hydrocephalus,SYM1066,dementia
DIS417,Normal Pressure Hydrocephalus,SYM1067,falls
DIS417,Normal Pressure Hydrocephalus,SYM1068,slow movements
DIS418,Cerebral Venous Thrombosis,SYM0007,headache
DIS418,Cerebral Venous Thrombosis,SYM0476,vision changes
DIS418,Cerebral Venous Thrombosis,SYM0131,seizures
DIS418,Cerebral Venous Thrombosis,SYM0015,weakness
DIS418,Cerebral Venous Thrombosis,SYM0178,speech problems
DIS418,Cerebral Venous Thrombosis,SYM0156,altered consciousness
DIS418,Cerebral Venous Thrombosis,SYM0730,visual field defects
DIS419,Brachial Neuritis,SYM1069,sudden shoulder pain
DIS419,Brachial Neuritis,SYM0138,arm weakness
DIS419,Brachial Neuritis,SYM0054,numbness
DIS419,Brachial Neuritis,SYM1070,muscle wasting
DIS419,Brachial Neuritis,SYM1071,pain radiating to arm
DIS419,Brachial Neuritis,SYM1072,loss of reflexes
DIS419,Brachial Neuritis,SYM1073,limited shoulder movement
DIS420,Syringomyelia,SYM1074,loss of pain sensation
DIS420,Syringomyelia,SYM1075,loss of temperature sensation
DIS420,Syringomyelia,SYM0015,weakness
DIS420,Syringomyelia,SYM0231,stiffness
DIS420,Syringomyelia,SYM0007,headache
DIS420,Syringomyelia,SYM1076,scoliosis
DIS420,Syringomyelia,SYM1077,muscle atrophy
DIS421,Compartment Syndrome,SYM0497,severe pain
DIS421,Compartment Syndrome,SYM1078,tightness
DIS421,Compartment Syndrome,SYM0054,numbness
DIS421,Compartment Syndrome,SYM0015,weakness
DIS421,Compartment Syndrome,SYM0033,pallor
DIS421,Compartment Syndrome,SYM1079,pulse absence
DIS421,Compartment Syndrome,SYM1080,pain with passive stretch
DIS422,Osteochondritis Dissecans,SYM0025,joint pain
DIS422,Osteochondritis Dissecans,SYM0101,swelling
DIS422,Osteochondritis Dissecans,SYM0747,clicking
DIS422,Osteochondritis Dissecans,SYM1081,locking joint
DIS422,Osteochondritis Dissecans,SYM0231,stiffness
DIS422,Osteochondritis Dissecans,SYM1082,catching sensation
DIS422,Osteochondritis Dissecans,SYM0222,tenderness
DIS423,Pes Planus,SYM1083,flat foot
DIS423,Pes Planus,SYM0245,foot pain
DIS423,Pes Planus,SYM1084,ankle pain
DIS423,Pes Planus,SYM0267,knee pain
DIS423,Pes Planus,SYM0261,lower back pain
DIS423,Pes Planus,SYM0010,fatigue
DIS423,Pes Planus,SYM1085,shin splints
DIS424,Hallux Valgus,SYM1086,bunion
DIS424,Hallux Valgus,SYM1087,toe pain
DIS424,Hallux Valgus,SYM0104,redness
DIS424,Hallux Valgus,SYM0101,swelling
DIS424,Hallux Valgus,SYM1088,difficulty wearing shoes
DIS424,Hallux Valgus,SYM0317,skin thickening
DIS424,Hallux Valgus,SYM1089,restricted movement
DIS425,Patellofemoral Syndrome,SYM0267,knee pain
DIS425,Patellofemoral Syndrome,SYM1090,pain on stairs
DIS425,Patellofemoral Syndrome,SYM1091,pain on squatting
DIS425,Patellofemoral Syndrome,SYM1092,knee grinding
DIS425,Patellofemoral Syndrome,SYM0231,stiffness
DIS425,Patellofemoral Syndrome,SYM0101,swelling
DIS425,Patellofemoral Syndrome,SYM0015,weakness
DIS426,Lichen Planus,SYM1093,itchy purple bumps
DIS426,Lichen Planus,SYM1094,lacy white patches in mouth
DIS426,Lichen Planus,SYM0970,nail changes
DIS426,Lichen Planus,SYM0051,hair loss
DIS426,Lichen Planus,SYM1095,flat-topped bumps
DIS426,Lichen Planus,SYM0285,burning
DIS426,Lichen Planus,SYM0107,skin discolouration
DIS427,Erythema Multiforme,SYM1096,target lesions
DIS427,Erythema Multiforme,SYM0017,rash
DIS427,Erythema Multiforme,SYM0308,blisters
DIS427,Erythema Multiforme,SYM0284,itching
DIS427,Erythema Multiforme,SYM0027,fever
DIS427,Erythema Multiforme,SYM0025,joint pain
DIS427,Erythema Multiforme,SYM0343,mouth sores
DIS428,Pityriasis Rosea,SYM1097,herald patch
DIS428,Pityriasis Rosea,SYM0017,rash
DIS428,Pityriasis Rosea,SYM0284,itching
DIS428,Pityriasis Rosea,SYM1098,christmas tree pattern
DIS428,Pityriasis Rosea,SYM0295,scaling
DIS428,Pityriasis Rosea,SYM0004,mild fever
DIS428,Pityriasis Rosea,SYM0010,fatigue
DIS429,Granuloma Annulare,SYM0296,ring-shaped rash
DIS429,Granuloma Annulare,SYM1099,skin-coloured bumps
DIS429,Granuloma Annulare,SYM1100,mild itching
DIS429,Granuloma Annulare,SYM0104,redness
DIS429,Granuloma Annulare,SYM1101,no scales
DIS429,Granuloma Annulare,SYM1102,knuckle rash
DIS429,Granuloma Annulare,SYM1103,wrist rash
DIS430,Hidradenitis Suppurativa,SYM1104,painful lumps
DIS430,Hidradenitis Suppurativa,SYM1105,abscesses
DIS430,Hidradenitis Suppurativa,SYM0280,scarring
DIS430,Hidradenitis Suppurativa,SYM1106,tunnels in skin
DIS430,Hidradenitis Suppurativa,SYM1107,sweat gland areas
DIS430,Hidradenitis Suppurativa,SYM1108,recurrent boils
DIS430,Hidradenitis Suppurativa,SYM0530,discharge
DIS431,Eosinophilic Oesophagitis,SYM0181,difficulty swallowing
DIS431,Eosinophilic Oesophagitis,SYM1109,food impaction
DIS431,Eosinophilic Oesophagitis,SYM0059,chest pain
DIS431,Eosinophilic Oesophagitis,SYM0358,regurgitation
DIS431,Eosinophilic Oesophagitis,SYM0356,heartburn
DIS431,Eosinophilic Oesophagitis,SYM0014,abdominal pain
DIS431,Eosinophilic Oesophagitis,SYM0021,nausea
DIS432,Microscopic Colitis,SYM0999,watery diarrhoea
DIS432,Microscopic Colitis,SYM0014,abdominal pain
DIS432,Microscopic Colitis,SYM0064,weight loss
DIS432,Microscopic Colitis,SYM0021,nausea
DIS432,Microscopic Colitis,SYM1110,faecal incontinence
DIS432,Microscopic Colitis,SYM0032,dehydration
DIS432,Microscopic Colitis,SYM0010,fatigue
DIS433,Primary Sclerosing Cholangitis,SYM0075,jaundice
DIS433,Primary Sclerosing Cholangitis,SYM0284,itching
DIS433,Primary Sclerosing Cholangitis,SYM0010,fatigue
DIS433,Primary Sclerosing Cholangitis,SYM0014,abdominal pain
DIS433,Primary Sclerosing Cholangitis,SYM0027,fever
DIS433,Primary Sclerosing Cholangitis,SYM0064,weight loss
DIS433,Primary Sclerosing Cholangitis,SYM1111,abnormal liver tests
DIS434,Autoimmune Hepatitis,SYM0075,jaundice
DIS434,Autoimmune Hepatitis,SYM0010,fatigue
DIS434,Autoimmune Hepatitis,SYM0014,abdominal pain
DIS434,Autoimmune Hepatitis,SYM0021,nausea
DIS434,Autoimmune Hepatitis,SYM0016,loss of appetite
DIS434,Autoimmune Hepatitis,SYM0389,enlarged liver
DIS434,Autoimmune Hepatitis,SYM0025,joint pain
DIS435,Zenker's Diverticulum,SYM0181,difficulty swallowing
DIS435,Zenker's Diverticulum,SYM0358,regurgitation
DIS435,Zenker's Diverticulum,SYM0631,bad breath
DIS435,Zenker's Diverticulum,SYM1112,aspiration
DIS435,Zenker's Diverticulum,SYM0064,weight loss
DIS435,Zenker's Diverticulum,SYM1113,neck swelling
DIS435,Zenker's Diverticulum,SYM1114,noisy swallowing
DIS436,Alpha-1 Antitrypsin Deficiency,SYM0034,shortness of breath
DIS436,Alpha-1 Antitrypsin Deficiency,SYM0396,wheezing
DIS436,Alpha-1 Antitrypsin Deficiency,SYM0399,chronic cough
DIS436,Alpha-1 Antitrypsin Deficiency,SYM1115,frequent lung infections
DIS436,Alpha-1 Antitrypsin Deficiency,SYM0075,jaundice
DIS436,Alpha-1 Antitrypsin Deficiency,SYM1116,liver problems
DIS436,Alpha-1 Antitrypsin Deficiency,SYM0421,barrel chest
DIS437,Hypersensitivity Pneumonitis,SYM0034,shortness of breath
DIS437,Hypersensitivity Pneumonitis,SYM0006,cough
DIS437,Hypersensitivity Pneumonitis,SYM0027,fever
DIS437,Hypersensitivity Pneumonitis,SYM0012,chills
DIS437,Hypersensitivity Pneumonitis,SYM0073,muscle aches
DIS437,Hypersensitivity Pneumonitis,SYM0010,fatigue
DIS437,Hypersensitivity Pneumonitis,SYM0064,weight loss
DIS438,Lymphangioleiomyomatosis,SYM0034,shortness of breath
DIS438,Lymphangioleiomyomatosis,SYM0006,cough
